date,store_id,city,city_tier,treatment_group,orders_placed,orders_delivered,orders_cancelled_stockout,orders_cancelled_other,avg_delivery_time_min,pct_on_time_15min,gtv_inr
2026-01-05,DS1052,Jaipur,Tier 2,control,94,87,7,0,15.91,36.1,20090.0
2026-01-05,DS1053,Bhopal,Tier 2,control,98,94,1,3,14.18,60.1,17289.0
2026-01-05,DS1054,Pune,Tier 1,control,188,182,4,2,17.94,35.0,45255.0
2026-01-05,DS1055,Delhi NCR,Tier 1,treated,121,115,4,2,13.38,73.6,26043.0
2026-01-05,DS1056,Delhi NCR,Tier 1,treated,243,237,6,0,18.92,35.0,54058.0
2026-01-05,DS1057,Delhi NCR,Tier 1,treated,141,136,5,0,17.84,35.0,34022.0
2026-01-05,DS1058,Chennai,Tier 1,control,187,179,7,1,16.67,35.0,45660.0
2026-01-05,DS1059,Mumbai,Tier 1,treated,153,148,2,3,16.26,35.0,30403.0
2026-01-06,DS1000,Pune,Tier 1,control,198,191,5,2,17.4,35.0,49938.0
2026-01-06,DS1001,Bengaluru,Tier 1,treated,161,147,9,5,19.72,35.0,33297.0
2026-01-06,DS1002,Mumbai,Tier 1,treated,156,143,8,5,16.14,41.0,29225.0
2026-01-06,DS1003,Lucknow,Tier 2,control,77,76,1,0,16.53,35.0,17295.0
2026-01-06,DS1004,Pune,Tier 1,control,135,131,2,2,15.27,49.0,37825.0
2026-01-06,DS1005,Pune,Tier 1,control,129,123,6,0,18.09,35.0,31033.0
2026-01-06,DS1006,Pune,Tier 1,control,192,182,6,4,14.9,53.2,45233.0
2026-01-06,DS1007,Mumbai,Tier 1,treated,173,163,6,4,14.99,58.9,36427.0
2026-01-06,DS1008,Chennai,Tier 1,control,193,181,8,4,16.89,35.0,37079.0
2026-01-06,DS1009,Hyderabad,Tier 1,control,168,158,6,4,17.68,35.0,40802.0
2026-01-06,DS1010,Lucknow,Tier 2,control,75,74,1,0,17.05,35.0,14738.0
2026-01-06,DS1011,Pune,Tier 1,control,125,122,0,3,19.68,35.0,31325.0
2026-01-06,DS1012,Bengaluru,Tier 1,treated,159,152,7,0,15.67,43.6,28217.0
2026-01-06,DS1013,Pune,Tier 1,control,166,159,6,1,18.04,35.0,39109.0
2026-01-06,DS1014,Hyderabad,Tier 1,control,157,149,6,2,21.14,35.0,43764.0
2026-01-06,DS1015,Jaipur,Tier 2,control,121,115,3,3,16.13,39.6,19472.0
2026-01-06,DS1016,Mumbai,Tier 1,treated,176,166,7,3,15.89,35.0,47031.0
2026-01-06,DS1017,Chennai,Tier 1,control,107,104,2,1,12.91,75.2,23759.0
2026-01-06,DS1018,Bhopal,Tier 2,control,83,79,2,2,15.84,45.5,17217.0
2026-01-06,DS1019,Hyderabad,Tier 1,control,194,189,3,2,18.99,35.0,46162.0
2026-01-06,DS1020,Jaipur,Tier 2,control,97,95,1,1,16.98,35.0,18745.0
2026-01-06,DS1021,Bengaluru,Tier 1,treated,134,126,7,1,14.2,61.4,29214.0
2026-01-06,DS1022,Lucknow,Tier 2,control,118,115,2,1,15.98,44.0,28399.0
2026-01-06,DS1023,Mumbai,Tier 1,treated,175,167,6,2,15.54,42.9,45748.0
2026-01-06,DS1024,Mumbai,Tier 1,treated,210,201,6,3,17.75,35.0,53924.0
2026-01-06,DS1025,Jaipur,Tier 2,control,101,96,3,2,15.72,35.1,17758.0
2026-01-06,DS1026,Delhi NCR,Tier 1,treated,146,144,1,1,17.53,35.0,31088.0
2026-01-06,DS1027,Mumbai,Tier 1,treated,129,124,5,0,17.52,35.0,25512.0
2026-01-06,DS1028,Bhopal,Tier 2,control,131,125,5,1,16.38,35.0,23174.0
2026-01-06,DS1029,Jaipur,Tier 2,control,86,82,4,0,18.65,35.0,14893.0
2026-01-06,DS1030,Pune,Tier 1,control,229,216,10,3,15.97,42.2,48828.0
2026-01-06,DS1031,Mumbai,Tier 1,treated,158,151,5,2,15.97,43.2,33278.0
2026-01-06,DS1032,Chennai,Tier 1,control,143,133,4,6,15.94,41.9,36859.0
2026-01-06,DS1033,Jaipur,Tier 2,control,74,69,4,1,18.7,35.0,14807.0
2026-01-06,DS1034,Mumbai,Tier 1,treated,140,138,2,0,16.5,39.7,33837.0
2026-01-06,DS1035,Pune,Tier 1,control,204,194,7,3,17.49,35.0,49873.0
2026-01-06,DS1036,Lucknow,Tier 2,control,58,54,3,1,14.15,67.0,11612.0
2026-01-06,DS1037,Lucknow,Tier 2,control,135,129,5,1,16.5,35.0,26221.0
2026-01-06,DS1038,Delhi NCR,Tier 1,treated,178,171,5,2,13.86,56.5,37738.0
2026-01-06,DS1039,Lucknow,Tier 2,control,64,61,2,1,12.56,86.6,8084.0
2026-01-06,DS1040,Hyderabad,Tier 1,control,140,132,5,3,17.99,35.0,34407.0
2026-01-06,DS1041,Lucknow,Tier 2,control,88,85,1,2,17.1,35.0,14232.0
2026-01-06,DS1042,Jaipur,Tier 2,control,82,79,1,2,15.36,43.1,16365.0
2026-01-06,DS1043,Indore,Tier 2,control,82,76,6,0,13.52,70.3,14428.0
2026-01-06,DS1044,Bengaluru,Tier 1,treated,137,130,5,2,17.61,35.0,31849.0
2026-01-06,DS1045,Delhi NCR,Tier 1,treated,162,149,12,1,14.6,60.3,36747.0
2026-01-06,DS1046,Bengaluru,Tier 1,treated,157,147,9,1,16.9,35.0,38543.0
2026-01-06,DS1047,Bengaluru,Tier 1,treated,131,126,4,1,19.85,35.0,24063.0
2026-01-06,DS1048,Mumbai,Tier 1,treated,170,165,4,1,16.63,39.7,41708.0
2026-01-06,DS1049,Jaipur,Tier 2,control,109,105,3,1,16.04,35.0,24625.0
2026-01-06,DS1050,Chennai,Tier 1,control,113,109,4,0,13.37,75.8,26712.0
2026-01-06,DS1051,Chennai,Tier 1,control,148,140,7,1,14.15,53.6,34385.0
2026-01-06,DS1052,Jaipur,Tier 2,control,82,78,3,1,14.12,59.1,14182.0
2026-01-06,DS1053,Bhopal,Tier 2,control,90,90,0,0,13.15,68.8,23530.0
2026-01-06,DS1054,Pune,Tier 1,control,188,180,6,2,17.38,35.0,37120.0
2026-01-06,DS1055,Delhi NCR,Tier 1,treated,191,179,9,3,14.44,60.4,43010.0
2026-01-06,DS1056,Delhi NCR,Tier 1,treated,204,194,9,1,16.83,35.0,45639.0
2026-01-06,DS1057,Delhi NCR,Tier 1,treated,145,133,11,1,18.8,35.0,31742.0
2026-01-06,DS1058,Chennai,Tier 1,control,189,182,6,1,18.11,35.0,46167.0
2026-01-06,DS1059,Mumbai,Tier 1,treated,184,181,3,0,15.41,44.5,37136.0
2026-01-07,DS1000,Pune,Tier 1,control,191,181,8,2,16.36,36.3,42992.0
2026-01-07,DS1001,Bengaluru,Tier 1,treated,167,159,4,4,21.35,35.0,38136.0
2026-01-07,DS1002,Mumbai,Tier 1,treated,157,151,4,2,15.55,51.8,38203.0
2026-01-07,DS1003,Lucknow,Tier 2,control,90,89,1,0,16.37,35.0,18684.0
2026-01-07,DS1004,Pune,Tier 1,control,130,125,5,0,14.93,48.4,28432.0
2026-01-07,DS1005,Pune,Tier 1,control,105,102,3,0,16.82,37.9,24058.0
2026-01-07,DS1006,Pune,Tier 1,control,195,186,6,3,11.76,81.7,45196.0
2026-01-07,DS1007,Mumbai,Tier 1,treated,171,162,5,4,15.18,37.7,39187.0
2026-01-07,DS1008,Chennai,Tier 1,control,165,156,8,1,19.2,35.0,39735.0
2026-01-07,DS1009,Hyderabad,Tier 1,control,185,174,7,4,13.6,71.4,44873.0
2026-01-07,DS1010,Lucknow,Tier 2,control,56,54,1,1,17.73,35.0,14342.0
2026-01-07,DS1011,Pune,Tier 1,control,135,126,8,1,18.49,35.0,32527.0
2026-01-07,DS1012,Bengaluru,Tier 1,treated,185,177,6,2,15.72,46.7,43973.0
2026-01-07,DS1013,Pune,Tier 1,control,179,170,6,3,16.96,35.0,35943.0
2026-01-07,DS1014,Hyderabad,Tier 1,control,176,164,9,3,20.32,35.0,39155.0
2026-01-07,DS1015,Jaipur,Tier 2,control,119,108,8,3,16.39,35.0,17871.0
2026-01-07,DS1016,Mumbai,Tier 1,treated,170,159,8,3,16.54,36.4,35133.0
2026-01-07,DS1017,Chennai,Tier 1,control,126,121,3,2,15.91,38.2,28110.0
2026-01-07,DS1018,Bhopal,Tier 2,control,87,84,3,0,17.86,35.0,18485.0
2026-01-07,DS1019,Hyderabad,Tier 1,control,192,183,8,1,19.52,35.0,52089.0
2026-01-07,DS1020,Jaipur,Tier 2,control,104,103,0,1,18.42,35.0,19066.0
2026-01-07,DS1021,Bengaluru,Tier 1,treated,99,94,2,3,14.17,54.0,25501.0
2026-01-07,DS1022,Lucknow,Tier 2,control,116,110,5,1,14.13,64.4,24471.0
2026-01-07,DS1023,Mumbai,Tier 1,treated,207,203,2,2,16.05,39.2,55416.0
2026-01-07,DS1024,Mumbai,Tier 1,treated,206,195,9,2,17.23,35.0,41745.0
2026-01-07,DS1025,Jaipur,Tier 2,control,87,85,0,2,14.13,60.3,18977.0
2026-01-07,DS1026,Delhi NCR,Tier 1,treated,150,144,5,1,15.54,39.3,34224.0
2026-01-07,DS1027,Mumbai,Tier 1,treated,133,128,4,1,16.19,35.0,29831.0
2026-01-07,DS1028,Bhopal,Tier 2,control,122,116,3,3,16.24,35.0,19059.0
2026-01-07,DS1029,Jaipur,Tier 2,control,91,87,2,2,17.32,35.0,21520.0
2026-01-07,DS1030,Pune,Tier 1,control,199,193,3,3,15.79,35.0,47331.0
2026-01-07,DS1031,Mumbai,Tier 1,treated,132,122,8,2,15.78,37.9,33293.0
2026-01-07,DS1032,Chennai,Tier 1,control,182,177,4,1,17.66,35.0,49828.0
2026-01-07,DS1033,Jaipur,Tier 2,control,81,74,4,3,18.71,35.0,12869.0
2026-01-07,DS1034,Mumbai,Tier 1,treated,167,159,7,1,17.49,35.0,37315.0
2026-01-07,DS1035,Pune,Tier 1,control,215,206,8,1,16.03,35.0,44580.0
2026-01-07,DS1036,Lucknow,Tier 2,control,81,77,3,1,13.25,75.9,13717.0
2026-01-07,DS1037,Lucknow,Tier 2,control,111,103,6,2,17.4,35.0,15983.0
2026-01-07,DS1038,Delhi NCR,Tier 1,treated,177,165,7,5,13.11,70.3,37697.0
2026-01-07,DS1039,Lucknow,Tier 2,control,77,72,5,0,14.14,59.4,16774.0
2026-01-07,DS1040,Hyderabad,Tier 1,control,152,145,4,3,17.84,35.0,30201.0
2026-01-07,DS1041,Lucknow,Tier 2,control,93,91,2,0,16.46,35.0,20814.0
2026-01-07,DS1042,Jaipur,Tier 2,control,80,76,3,1,15.26,46.8,16982.0
2026-01-07,DS1043,Indore,Tier 2,control,95,90,2,3,13.97,66.6,21003.0
2026-01-07,DS1044,Bengaluru,Tier 1,treated,149,141,6,2,15.9,37.8,33943.0
2026-01-07,DS1045,Delhi NCR,Tier 1,treated,178,168,9,1,15.57,42.3,45924.0
2026-01-07,DS1046,Bengaluru,Tier 1,treated,128,126,1,1,16.42,36.4,27469.0
2026-01-07,DS1047,Bengaluru,Tier 1,treated,147,141,5,1,20.83,35.0,35964.0
2026-01-07,DS1048,Mumbai,Tier 1,treated,185,184,1,0,14.83,53.3,36092.0
2026-01-07,DS1049,Jaipur,Tier 2,control,107,103,3,1,16.53,35.0,21444.0
2026-01-07,DS1050,Chennai,Tier 1,control,124,119,4,1,14.26,62.5,27116.0
2026-01-07,DS1051,Chennai,Tier 1,control,150,145,5,0,16.54,35.0,31999.0
2026-01-07,DS1052,Jaipur,Tier 2,control,81,79,2,0,17.78,35.0,16994.0
2026-01-07,DS1053,Bhopal,Tier 2,control,94,88,4,2,13.04,75.7,21795.0
2026-01-07,DS1054,Pune,Tier 1,control,199,193,5,1,17.5,35.0,43904.0
2026-01-07,DS1055,Delhi NCR,Tier 1,treated,138,131,2,5,13.62,73.0,29831.0
2026-01-07,DS1056,Delhi NCR,Tier 1,treated,202,196,4,2,17.67,35.0,42188.0
2026-01-07,DS1057,Delhi NCR,Tier 1,treated,135,126,9,0,17.28,35.0,29601.0
2026-01-07,DS1058,Chennai,Tier 1,control,175,170,4,1,17.54,35.0,48999.0
2026-01-07,DS1059,Mumbai,Tier 1,treated,160,153,7,0,16.34,36.7,36009.0
2026-01-08,DS1000,Pune,Tier 1,control,198,189,7,2,17.76,35.0,50472.0
2026-01-08,DS1001,Bengaluru,Tier 1,treated,192,185,4,3,18.99,35.0,39281.0
2026-01-08,DS1002,Mumbai,Tier 1,treated,160,150,8,2,16.21,35.0,37154.0
2026-01-08,DS1003,Lucknow,Tier 2,control,96,94,2,0,15.7,45.3,23779.0
2026-01-08,DS1004,Pune,Tier 1,control,132,129,2,1,14.51,54.0,22896.0
2026-01-08,DS1005,Pune,Tier 1,control,129,126,2,1,15.94,42.0,24634.0
2026-01-08,DS1006,Pune,Tier 1,control,188,182,5,1,14.17,55.0,43150.0
2026-01-08,DS1007,Mumbai,Tier 1,treated,148,138,5,5,15.49,37.8,29076.0
2026-01-08,DS1008,Chennai,Tier 1,control,176,165,8,3,18.42,35.0,35323.0
2026-01-08,DS1009,Hyderabad,Tier 1,control,200,192,4,4,12.95,71.6,46580.0
2026-01-08,DS1010,Lucknow,Tier 2,control,68,63,4,1,17.16,35.0,13204.0
2026-01-08,DS1011,Pune,Tier 1,control,130,122,5,3,18.62,35.0,24280.0
2026-01-08,DS1012,Bengaluru,Tier 1,treated,167,158,8,1,17.35,35.0,36698.0
2026-01-08,DS1013,Pune,Tier 1,control,169,163,4,2,17.32,35.0,37600.0
2026-01-08,DS1014,Hyderabad,Tier 1,control,188,181,5,2,21.57,35.0,37327.0
2026-01-08,DS1015,Jaipur,Tier 2,control,118,114,3,1,16.08,36.0,33426.0
2026-01-08,DS1016,Mumbai,Tier 1,treated,174,164,7,3,15.72,44.6,39680.0
2026-01-08,DS1017,Chennai,Tier 1,control,114,110,3,1,12.8,71.7,23941.0
2026-01-08,DS1018,Bhopal,Tier 2,control,92,87,3,2,15.36,43.2,15746.0
2026-01-08,DS1019,Hyderabad,Tier 1,control,181,175,5,1,18.28,35.0,38560.0
2026-01-08,DS1020,Jaipur,Tier 2,control,105,104,1,0,18.85,35.0,18114.0
2026-01-08,DS1021,Bengaluru,Tier 1,treated,105,101,4,0,13.66,68.5,24090.0
2026-01-08,DS1022,Lucknow,Tier 2,control,113,109,3,1,15.79,45.2,25128.0
2026-01-08,DS1023,Mumbai,Tier 1,treated,193,176,15,2,15.25,47.4,40490.0
2026-01-08,DS1024,Mumbai,Tier 1,treated,186,177,5,4,16.21,35.0,49321.0
2026-01-08,DS1025,Jaipur,Tier 2,control,85,81,4,0,16.86,36.0,13351.0
2026-01-08,DS1026,Delhi NCR,Tier 1,treated,166,158,6,2,15.22,49.3,41703.0
2026-01-08,DS1027,Mumbai,Tier 1,treated,148,140,5,3,16.31,35.0,30063.0
2026-01-08,DS1028,Bhopal,Tier 2,control,132,125,5,2,15.39,47.6,21335.0
2026-01-08,DS1029,Jaipur,Tier 2,control,83,79,3,1,15.18,47.6,18296.0
2026-01-08,DS1030,Pune,Tier 1,control,231,217,10,4,15.88,35.1,58597.0
2026-01-08,DS1031,Mumbai,Tier 1,treated,155,145,8,2,17.74,35.0,37661.0
2026-01-08,DS1032,Chennai,Tier 1,control,160,155,5,0,18.36,35.0,38239.0
2026-01-08,DS1033,Jaipur,Tier 2,control,74,69,4,1,18.35,35.0,12074.0
2026-01-08,DS1034,Mumbai,Tier 1,treated,148,143,4,1,18.01,35.0,32273.0
2026-01-08,DS1035,Pune,Tier 1,control,175,170,4,1,14.31,59.4,42518.0
2026-01-08,DS1036,Lucknow,Tier 2,control,80,75,4,1,13.61,63.3,20189.0
2026-01-08,DS1037,Lucknow,Tier 2,control,110,107,3,0,15.36,48.0,20492.0
2026-01-08,DS1038,Delhi NCR,Tier 1,treated,180,171,6,3,10.73,89.2,36252.0
2026-01-08,DS1039,Lucknow,Tier 2,control,75,72,3,0,15.02,53.1,12372.0
2026-01-08,DS1040,Hyderabad,Tier 1,control,137,128,5,4,18.06,35.0,31773.0
2026-01-08,DS1041,Lucknow,Tier 2,control,90,85,4,1,16.85,35.0,19722.0
2026-01-08,DS1042,Jaipur,Tier 2,control,85,84,1,0,15.66,39.8,15474.0
2026-01-08,DS1043,Indore,Tier 2,control,87,81,4,2,14.12,57.5,17415.0
2026-01-08,DS1044,Bengaluru,Tier 1,treated,119,114,2,3,17.22,35.0,31583.0
2026-01-08,DS1045,Delhi NCR,Tier 1,treated,150,144,5,1,15.33,46.3,36871.0
2026-01-08,DS1046,Bengaluru,Tier 1,treated,115,111,2,2,16.9,35.7,29279.0
2026-01-08,DS1047,Bengaluru,Tier 1,treated,140,135,4,1,19.84,35.0,29141.0
2026-01-08,DS1048,Mumbai,Tier 1,treated,165,163,2,0,15.99,39.4,41323.0
2026-01-08,DS1049,Jaipur,Tier 2,control,74,72,2,0,15.85,38.3,14844.0
2026-01-08,DS1050,Chennai,Tier 1,control,136,129,6,1,15.5,46.8,30893.0
2026-01-08,DS1051,Chennai,Tier 1,control,165,159,5,1,17.05,35.0,29921.0
2026-01-08,DS1052,Jaipur,Tier 2,control,76,73,3,0,15.84,41.0,17332.0
2026-01-08,DS1053,Bhopal,Tier 2,control,66,61,3,2,14.46,58.2,10070.0
2026-01-08,DS1054,Pune,Tier 1,control,180,170,10,0,16.37,38.1,47180.0
2026-01-08,DS1055,Delhi NCR,Tier 1,treated,143,135,7,1,14.0,68.3,31370.0
2026-01-08,DS1056,Delhi NCR,Tier 1,treated,198,190,4,4,19.19,35.0,42606.0
2026-01-08,DS1057,Delhi NCR,Tier 1,treated,133,124,5,4,19.65,35.0,35196.0
2026-01-08,DS1058,Chennai,Tier 1,control,182,176,5,1,18.29,35.0,43673.0
2026-01-08,DS1059,Mumbai,Tier 1,treated,155,146,5,4,14.51,53.9,29470.0
2026-01-09,DS1000,Pune,Tier 1,control,224,215,8,1,16.59,37.1,45320.0
2026-01-09,DS1001,Bengaluru,Tier 1,treated,182,174,7,1,20.35,35.0,45692.0
2026-01-09,DS1002,Mumbai,Tier 1,treated,192,183,8,1,15.7,38.5,44579.0
2026-01-09,DS1003,Lucknow,Tier 2,control,120,114,3,3,15.2,40.5,30089.0
2026-01-09,DS1004,Pune,Tier 1,control,162,153,6,3,12.74,74.7,45868.0
2026-01-09,DS1005,Pune,Tier 1,control,139,133,5,1,16.83,35.0,32378.0
2026-01-09,DS1006,Pune,Tier 1,control,239,230,4,5,15.61,45.6,53171.0
2026-01-09,DS1007,Mumbai,Tier 1,treated,190,180,8,2,12.73,70.1,47508.0
2026-01-09,DS1008,Chennai,Tier 1,control,192,186,2,4,18.33,35.0,41410.0
2026-01-09,DS1009,Hyderabad,Tier 1,control,234,228,5,1,14.77,47.2,49219.0
2026-01-09,DS1010,Lucknow,Tier 2,control,77,75,1,1,18.29,35.0,16422.0
2026-01-09,DS1011,Pune,Tier 1,control,195,181,13,1,18.31,35.0,42271.0
2026-01-09,DS1012,Bengaluru,Tier 1,treated,219,212,4,3,17.97,35.0,56659.0
2026-01-09,DS1013,Pune,Tier 1,control,203,195,5,3,17.07,35.0,52251.0
2026-01-09,DS1014,Hyderabad,Tier 1,control,194,188,6,0,19.27,35.0,44768.0
2026-01-09,DS1015,Jaipur,Tier 2,control,143,137,5,1,16.02,35.0,26360.0
2026-01-09,DS1016,Mumbai,Tier 1,treated,215,206,7,2,15.68,45.6,56533.0
2026-01-09,DS1017,Chennai,Tier 1,control,147,140,3,4,13.71,65.9,34185.0
2026-01-09,DS1018,Bhopal,Tier 2,control,95,93,1,1,16.63,35.0,17642.0
2026-01-09,DS1019,Hyderabad,Tier 1,control,224,213,8,3,20.73,35.0,48215.0
2026-01-09,DS1020,Jaipur,Tier 2,control,116,114,1,1,19.45,35.0,25388.0
2026-01-09,DS1021,Bengaluru,Tier 1,treated,134,129,4,1,14.41,57.4,33973.0
2026-01-09,DS1022,Lucknow,Tier 2,control,144,135,8,1,17.04,35.0,26474.0
2026-01-09,DS1023,Mumbai,Tier 1,treated,223,216,4,3,15.02,53.6,59646.0
2026-01-09,DS1024,Mumbai,Tier 1,treated,256,244,10,2,16.21,35.1,65134.0
2026-01-09,DS1025,Jaipur,Tier 2,control,96,94,2,0,16.46,35.0,16177.0
2026-01-09,DS1026,Delhi NCR,Tier 1,treated,184,177,6,1,17.3,35.0,49867.0
2026-01-09,DS1027,Mumbai,Tier 1,treated,174,166,6,2,17.4,35.0,47595.0
2026-01-09,DS1028,Bhopal,Tier 2,control,160,152,5,3,16.55,35.0,32644.0
2026-01-09,DS1029,Jaipur,Tier 2,control,120,116,3,1,15.49,44.7,21066.0
2026-01-09,DS1030,Pune,Tier 1,control,264,255,6,3,17.5,35.0,50292.0
2026-01-09,DS1031,Mumbai,Tier 1,treated,203,192,11,0,16.77,37.4,47525.0
2026-01-09,DS1032,Chennai,Tier 1,control,221,208,11,2,16.98,35.0,51522.0
2026-01-09,DS1033,Jaipur,Tier 2,control,67,66,0,1,20.34,35.0,14374.0
2026-01-09,DS1034,Mumbai,Tier 1,treated,182,175,5,2,17.29,35.0,43146.0
2026-01-09,DS1035,Pune,Tier 1,control,233,218,12,3,15.95,38.9,51403.0
2026-01-09,DS1036,Lucknow,Tier 2,control,76,74,2,0,12.48,85.3,10296.0
2026-01-09,DS1037,Lucknow,Tier 2,control,152,146,4,2,16.92,35.0,34869.0
2026-01-09,DS1038,Delhi NCR,Tier 1,treated,204,193,4,7,14.44,55.3,38100.0
2026-01-09,DS1039,Lucknow,Tier 2,control,90,84,4,2,16.21,35.0,19344.0
2026-01-09,DS1040,Hyderabad,Tier 1,control,177,165,10,2,16.83,35.0,31911.0
2026-01-09,DS1041,Lucknow,Tier 2,control,96,92,4,0,17.11,35.0,18411.0
2026-01-09,DS1042,Jaipur,Tier 2,control,112,109,2,1,16.95,35.0,25346.0
2026-01-09,DS1043,Indore,Tier 2,control,109,103,4,2,14.5,58.2,21016.0
2026-01-09,DS1044,Bengaluru,Tier 1,treated,152,147,4,1,15.83,35.0,33402.0
2026-01-09,DS1045,Delhi NCR,Tier 1,treated,176,165,8,3,14.78,57.1,38031.0
2026-01-09,DS1046,Bengaluru,Tier 1,treated,174,168,5,1,15.68,45.2,43318.0
2026-01-09,DS1047,Bengaluru,Tier 1,treated,142,132,10,0,20.57,35.0,26964.0
2026-01-09,DS1048,Mumbai,Tier 1,treated,215,206,8,1,15.61,39.0,50155.0
2026-01-09,DS1049,Jaipur,Tier 2,control,130,129,1,0,14.6,54.9,23071.0
2026-01-09,DS1050,Chennai,Tier 1,control,154,149,4,1,13.65,61.1,37069.0
2026-01-09,DS1051,Chennai,Tier 1,control,221,211,6,4,16.97,35.0,50044.0
2026-01-09,DS1052,Jaipur,Tier 2,control,88,83,5,0,15.58,35.9,16894.0
2026-01-09,DS1053,Bhopal,Tier 2,control,83,80,2,1,13.55,62.2,17895.0
2026-01-09,DS1054,Pune,Tier 1,control,219,214,4,1,14.93,48.7,47693.0
2026-01-09,DS1055,Delhi NCR,Tier 1,treated,166,155,6,5,14.59,56.8,40032.0
2026-01-09,DS1056,Delhi NCR,Tier 1,treated,241,238,3,0,18.39,35.0,62036.0
2026-01-09,DS1057,Delhi NCR,Tier 1,treated,171,167,4,0,18.95,35.0,38555.0
2026-01-09,DS1058,Chennai,Tier 1,control,238,232,3,3,19.33,35.0,56652.0
2026-01-09,DS1059,Mumbai,Tier 1,treated,166,161,3,2,15.03,49.4,37276.0
2026-01-10,DS1000,Pune,Tier 1,control,207,194,12,1,16.12,35.0,41613.0
2026-01-10,DS1001,Bengaluru,Tier 1,treated,185,177,7,1,18.8,35.0,34934.0
2026-01-10,DS1002,Mumbai,Tier 1,treated,177,169,6,2,17.04,35.0,39758.0
2026-01-10,DS1003,Lucknow,Tier 2,control,109,104,2,3,16.83,35.0,22171.0
2026-01-10,DS1004,Pune,Tier 1,control,144,139,4,1,14.95,51.3,29532.0
2026-01-10,DS1005,Pune,Tier 1,control,162,154,8,0,15.02,46.4,29865.0
2026-01-10,DS1006,Pune,Tier 1,control,199,193,5,1,14.98,54.7,48819.0
2026-01-10,DS1007,Mumbai,Tier 1,treated,193,183,10,0,15.85,42.9,44398.0
2026-01-10,DS1008,Chennai,Tier 1,control,199,189,5,5,17.24,35.0,41145.0
2026-01-10,DS1009,Hyderabad,Tier 1,control,232,216,13,3,13.71,64.8,54378.0
2026-01-10,DS1010,Lucknow,Tier 2,control,91,89,2,0,18.25,35.0,14904.0
2026-01-10,DS1011,Pune,Tier 1,control,161,157,2,2,18.85,35.0,30917.0
2026-01-10,DS1012,Bengaluru,Tier 1,treated,189,179,8,2,16.68,37.0,47547.0
2026-01-10,DS1013,Pune,Tier 1,control,221,209,10,2,17.49,35.0,48037.0
2026-01-10,DS1014,Hyderabad,Tier 1,control,173,165,7,1,18.49,35.0,36448.0
2026-01-10,DS1015,Jaipur,Tier 2,control,134,125,8,1,-1.562,44.5,26541.0
2026-01-10,DS1016,Mumbai,Tier 1,treated,184,175,5,4,15.05,47.7,52330.0
2026-01-10,DS1017,Chennai,Tier 1,control,158,152,4,2,12.18,83.3,32587.0
2026-01-10,DS1018,Bhopal,Tier 2,control,77,72,2,3,16.46,42.7,16126.0
2026-01-10,DS1019,Hyderabad,Tier 1,control,229,215,11,3,19.31,35.0,51045.0
2026-01-10,DS1020,Jaipur,Tier 2,control,128,122,5,1,16.54,35.0,23792.0
2026-01-10,DS1021,Bengaluru,Tier 1,treated,150,143,7,0,14.92,50.8,37233.0
2026-01-10,DS1022,Lucknow,Tier 2,control,158,150,7,1,14.88,49.6,32952.0
2026-01-10,DS1023,Mumbai,Tier 1,treated,214,204,8,2,16.22,41.4,48796.0
2026-01-10,DS1024,Mumbai,Tier 1,treated,238,225,11,2,16.06,36.4,54826.0
2026-01-10,DS1025,Jaipur,Tier 2,control,110,104,4,2,13.9,66.4,20060.0
2026-01-10,DS1026,Delhi NCR,Tier 1,treated,169,167,1,1,17.94,35.0,38721.0
2026-01-10,DS1027,Mumbai,Tier 1,treated,172,161,8,3,16.81,35.0,42401.0
2026-01-10,DS1028,Bhopal,Tier 2,control,171,160,8,3,15.35,35.5,28933.0
2026-01-10,DS1029,Jaipur,Tier 2,control,117,116,1,0,14.37,56.1,25306.0
2026-01-10,DS1030,Pune,Tier 1,control,219,212,6,1,16.2,38.9,40889.0
2026-01-10,DS1031,Mumbai,Tier 1,treated,193,188,4,1,15.59,41.6,48735.0
2026-01-10,DS1032,Chennai,Tier 1,control,215,204,10,1,17.6,35.0,49297.0
2026-01-10,DS1033,Jaipur,Tier 2,control,83,82,0,1,18.73,35.0,16624.0
2026-01-10,DS1034,Mumbai,Tier 1,treated,214,203,9,2,16.8,35.0,40909.0
2026-01-10,DS1035,Pune,Tier 1,control,247,234,6,7,16.42,35.0,49061.0
2026-01-10,DS1036,Lucknow,Tier 2,control,90,87,3,0,14.25,49.1,14946.0
2026-01-10,DS1037,Lucknow,Tier 2,control,127,122,2,3,15.88,43.0,23428.0
2026-01-10,DS1038,Delhi NCR,Tier 1,treated,206,196,5,5,13.64,70.4,45311.0
2026-01-10,DS1039,Lucknow,Tier 2,control,97,93,3,1,14.04,59.0,20800.0
2026-01-10,DS1040,Hyderabad,Tier 1,control,175,161,8,6,17.24,35.0,44401.0
2026-01-10,DS1041,Lucknow,Tier 2,control,81,74,7,0,16.95,35.0,14312.0
2026-01-10,DS1042,Jaipur,Tier 2,control,125,120,2,3,15.61,37.3,19997.0
2026-01-10,DS1043,Indore,Tier 2,control,93,89,3,1,14.37,52.6,20659.0
2026-01-10,DS1044,Bengaluru,Tier 1,treated,190,181,8,1,15.96,35.0,42465.0
2026-01-10,DS1045,Delhi NCR,Tier 1,treated,197,184,11,2,15.81,40.7,38320.0
